order_id,Category,sub_category,product_id,cost_price,list_price,Quantity,discount_percent,Discount_value,selling_price,profit
2413,Office Supplies,Paper,OFF-PA-10001947,10,10,2,2,0.2,9.8,-0.1999999999999993
2414,Furniture,Tables,FUR-TA-10002356,540,630,3,2,12.6,617.4,77.39999999999998
2415,Furniture,Chairs,FUR-CH-10001714,650,750,5,5,37.5,712.5,62.5
2416,Furniture,Bookcases,FUR-BO-10002824,240,300,2,3,9.0,291.0,51.0
2417,Technology,Accessories,TEC-AC-10002842,510,600,5,2,12.0,588.0,78.0
2418,Office Supplies,Binders,OFF-BI-10002082,70,80,3,2,1.6,78.4,8.400000000000006
2419,Technology,Machines,TEC-MA-10000112,1970,2400,10,4,96.0,2304.0,334.0
2420,Office Supplies,Storage,OFF-ST-10002289,60,60,2,3,1.7999999999999998,58.2,-1.7999999999999972
2421,Technology,Accessories,TEC-AC-10004171,100,100,1,5,5.0,95.0,-5.0
2422,Office Supplies,Storage,OFF-ST-10003656,220,230,3,5,11.5,218.5,-1.5
2423,Office Supplies,Paper,OFF-PA-10001560,10,10,2,4,0.4,9.6,-0.40000000000000036
2424,Technology,Accessories,TEC-AC-10002473,130,160,7,4,6.4,153.6,23.599999999999994
2425,Office Supplies,Binders,OFF-BI-10000632,10,10,1,3,0.3,9.7,-0.3000000000000007
2426,Furniture,Tables,FUR-TA-10002645,220,270,2,3,8.1,261.9,41.89999999999998
2427,Office Supplies,Fasteners,OFF-FA-10002975,30,40,13,3,1.2,38.8,8.799999999999997
2428,Office Supplies,Binders,OFF-BI-10003784,0,0,4,4,0.0,0.0,0.0
2429,Office Supplies,Binders,OFF-BI-10001617,10,10,4,2,0.2,9.8,-0.1999999999999993
2430,Furniture,Furnishings,FUR-FU-10004415,10,10,7,3,0.3,9.7,-0.3000000000000007
2431,Office Supplies,Labels,OFF-LA-10000240,50,60,8,3,1.7999999999999998,58.2,8.200000000000003
2432,Furniture,Furnishings,FUR-FU-10001935,10,10,2,5,0.5,9.5,-0.5
2433,Furniture,Chairs,FUR-CH-10002439,340,370,7,5,18.5,351.5,11.5
2434,Technology,Phones,TEC-PH-10001536,40,50,4,4,2.0,48.0,8.0
2435,Office Supplies,Envelopes,OFF-EN-10001532,20,30,2,3,0.8999999999999999,29.1,9.100000000000001
2436,Office Supplies,Appliances,OFF-AP-10003057,770,830,3,2,16.6,813.4,43.39999999999998
2437,Furniture,Furnishings,FUR-FU-10003708,470,550,9,2,11.0,539.0,69.0
2438,Furniture,Tables,FUR-TA-10000849,130,150,2,3,4.5,145.5,15.5
2439,Office Supplies,Paper,OFF-PA-10002259,30,40,4,2,0.8,39.2,9.200000000000003
2440,Furniture,Furnishings,FUR-FU-10002597,10,10,2,2,0.2,9.8,-0.1999999999999993
2441,Technology,Phones,TEC-PH-10004614,290,350,5,2,7.0,343.0,53.0
2442,Furniture,Tables,FUR-TA-10003748,140,170,2,5,8.5,161.5,21.5
2443,Office Supplies,Appliances,OFF-AP-10003217,580,660,4,4,26.400000000000002,633.6,53.60000000000002
2444,Technology,Accessories,TEC-AC-10002399,80,100,5,2,2.0,98.0,18.0
2445,Office Supplies,Envelopes,OFF-EN-10002973,30,30,6,5,1.5,28.5,-1.5
2446,Technology,Phones,TEC-PH-10001336,210,260,2,3,7.8,252.2,42.19999999999999
2447,Office Supplies,Envelopes,OFF-EN-10000461,20,20,2,5,1.0,19.0,-1.0
2448,Furniture,Chairs,FUR-CH-10000988,420,490,5,5,24.5,465.5,45.5
2449,Office Supplies,Storage,OFF-ST-10001809,260,270,3,3,8.1,261.9,1.8999999999999773
2450,Office Supplies,Binders,OFF-BI-10003963,30,30,5,2,0.6,29.4,-0.6000000000000014
2451,Office Supplies,Labels,OFF-LA-10000081,20,20,5,5,1.0,19.0,-1.0
2452,Technology,Phones,TEC-PH-10000149,100,120,6,3,3.5999999999999996,116.4,16.400000000000006
2453,Office Supplies,Binders,OFF-BI-10000605,10,10,3,2,0.2,9.8,-0.1999999999999993
2454,Technology,Accessories,TEC-AC-10002399,50,60,3,2,1.2,58.8,8.799999999999997
2455,Technology,Accessories,TEC-AC-10003038,60,70,8,3,2.1,67.9,7.900000000000006
2456,Office Supplies,Storage,OFF-ST-10000344,90,110,8,5,5.5,104.5,14.5
2457,Office Supplies,Labels,OFF-LA-10004093,10,10,1,3,0.3,9.7,-0.3000000000000007
2458,Office Supplies,Art,OFF-AR-10001683,50,60,6,4,2.4,57.6,7.600000000000001
2459,Office Supplies,Storage,OFF-ST-10003455,40,50,3,2,1.0,49.0,9.0
2460,Office Supplies,Appliances,OFF-AP-10002578,90,100,2,5,5.0,95.0,5.0
2461,Office Supplies,Paper,OFF-PA-10001763,30,30,3,4,1.2,28.8,-1.1999999999999993
2462,Office Supplies,Binders,OFF-BI-10001597,80,100,3,2,2.0,98.0,18.0
2463,Office Supplies,Binders,OFF-BI-10001524,70,80,5,5,4.0,76.0,6.0
2464,Office Supplies,Binders,OFF-BI-10001553,10,10,2,2,0.2,9.8,-0.1999999999999993
2465,Technology,Phones,TEC-PH-10000576,120,140,1,5,7.0,133.0,13.0
2466,Office Supplies,Labels,OFF-LA-10001317,0,0,1,3,0.0,0.0,0.0
2467,Office Supplies,Paper,OFF-PA-10000726,10,10,1,3,0.3,9.7,-0.3000000000000007
2468,Office Supplies,Storage,OFF-ST-10003306,520,570,4,2,11.4,558.6,38.60000000000002
2469,Office Supplies,Paper,OFF-PA-10004983,30,30,5,5,1.5,28.5,-1.5
2470,Office Supplies,Storage,OFF-ST-10001291,20,20,1,4,0.8,19.2,-0.8000000000000007
2471,Furniture,Furnishings,FUR-FU-10002107,10,10,8,3,0.3,9.7,-0.3000000000000007
2472,Furniture,Bookcases,FUR-BO-10002213,410,450,4,3,13.5,436.5,26.5
2473,Office Supplies,Appliances,OFF-AP-10000692,60,60,4,3,1.7999999999999998,58.2,-1.7999999999999972
2474,Furniture,Chairs,FUR-CH-10001190,200,220,2,5,11.0,209.0,9.0
2475,Technology,Accessories,TEC-AC-10000682,70,80,5,2,1.6,78.4,8.400000000000006
2476,Office Supplies,Labels,OFF-LA-10004545,70,90,7,4,3.6,86.4,16.400000000000006
2477,Office Supplies,Appliances,OFF-AP-10003057,960,1100,4,2,22.0,1078.0,118.0
2478,Furniture,Tables,FUR-TA-10000198,1110,1320,3,2,26.400000000000002,1293.6,183.5999999999999
2479,Office Supplies,Art,OFF-AR-10002833,10,10,3,5,0.5,9.5,-0.5
2480,Office Supplies,Supplies,OFF-SU-10002557,10,10,1,5,0.5,9.5,-0.5
2481,Office Supplies,Storage,OFF-ST-10003656,130,150,2,3,4.5,145.5,15.5
2482,Office Supplies,Storage,OFF-ST-10001097,900,1000,6,2,20.0,980.0,80.0
2483,Technology,Phones,TEC-PH-10000912,40,40,4,3,1.2,38.8,-1.2000000000000028
2484,Furniture,Tables,FUR-TA-10000617,930,1140,5,5,57.0,1083.0,153.0
2485,Office Supplies,Binders,OFF-BI-10001658,90,100,5,4,4.0,96.0,6.0
2486,Office Supplies,Art,OFF-AR-10003856,10,10,2,3,0.3,9.7,-0.3000000000000007
2487,Office Supplies,Storage,OFF-ST-10001837,80,90,2,2,1.8,88.2,8.200000000000003
2488,Office Supplies,Art,OFF-AR-10001473,10,10,3,2,0.2,9.8,-0.1999999999999993
2489,Office Supplies,Paper,OFF-PA-10004285,20,20,3,3,0.6,19.4,-0.6000000000000014
2490,Technology,Phones,TEC-PH-10001835,550,630,4,4,25.2,604.8,54.799999999999955
2491,Office Supplies,Paper,OFF-PA-10002245,20,20,4,3,0.6,19.4,-0.6000000000000014
2492,Office Supplies,Paper,OFF-PA-10001457,70,90,6,5,4.5,85.5,15.5
2493,Technology,Phones,TEC-PH-10002885,3730,4550,7,4,182.0,4368.0,638.0
2494,Furniture,Tables,FUR-TA-10004086,250,300,5,3,9.0,291.0,41.0
2495,Technology,Phones,TEC-PH-10000895,580,720,5,2,14.4,705.6,125.60000000000002
2496,Furniture,Chairs,FUR-CH-10000225,540,650,8,4,26.0,624.0,84.0
2497,Office Supplies,Storage,OFF-ST-10002370,50,60,3,3,1.7999999999999998,58.2,8.200000000000003
2498,Office Supplies,Envelopes,OFF-EN-10000056,110,120,2,2,2.4,117.6,7.599999999999994
2499,Office Supplies,Binders,OFF-BI-10004817,10,10,1,5,0.5,9.5,-0.5
2500,Office Supplies,Envelopes,OFF-EN-10004483,30,40,3,3,1.2,38.8,8.799999999999997
2501,Office Supplies,Paper,OFF-PA-10001892,10,10,2,5,0.5,9.5,-0.5
2502,Office Supplies,Binders,OFF-BI-10000546,0,0,4,4,0.0,0.0,0.0
2503,Office Supplies,Binders,OFF-BI-10001294,10,10,4,5,0.5,9.5,-0.5
2504,Office Supplies,Labels,OFF-LA-10000248,10,10,2,2,0.2,9.8,-0.1999999999999993
2505,Office Supplies,Storage,OFF-ST-10001228,40,50,4,2,1.0,49.0,9.0
2506,Office Supplies,Supplies,OFF-SU-10000151,7370,8190,5,5,409.5,7780.5,410.5
2507,Furniture,Furnishings,FUR-FU-10004351,70,80,8,3,2.4,77.6,7.599999999999994
2508,Office Supplies,Appliances,OFF-AP-10001293,30,30,4,4,1.2,28.8,-1.1999999999999993
2509,Technology,Phones,TEC-PH-10000675,190,200,3,5,10.0,190.0,0.0
2510,Technology,Accessories,TEC-AC-10000580,390,480,6,4,19.2,460.8,70.80000000000001
2511,Office Supplies,Storage,OFF-ST-10003470,1000,1120,4,4,44.800000000000004,1075.2,75.20000000000005
2512,Technology,Accessories,TEC-AC-10003116,90,110,6,4,4.4,105.6,15.599999999999994
2513,Office Supplies,Binders,OFF-BI-10002429,50,50,5,4,2.0,48.0,-2.0
2514,Technology,Accessories,TEC-AC-10003280,90,100,4,3,3.0,97.0,7.0
2515,Furniture,Chairs,FUR-CH-10004540,40,50,2,4,2.0,48.0,8.0
2516,Office Supplies,Storage,OFF-ST-10000585,210,260,2,3,7.8,252.2,42.19999999999999
2517,Office Supplies,Envelopes,OFF-EN-10003001,500,600,9,2,12.0,588.0,88.0
2518,Furniture,Furnishings,FUR-FU-10003975,110,130,3,2,2.6,127.4,17.400000000000006
2519,Office Supplies,Labels,OFF-LA-10004559,20,20,7,3,0.6,19.4,-0.6000000000000014
2520,Office Supplies,Labels,OFF-LA-10003223,20,30,6,2,0.6,29.4,9.399999999999999
2521,Office Supplies,Appliances,OFF-AP-10002651,730,870,3,5,43.5,826.5,96.5
2522,Office Supplies,Paper,OFF-PA-10003177,10,10,2,4,0.4,9.6,-0.40000000000000036
2523,Technology,Phones,TEC-PH-10003442,10,10,1,2,0.2,9.8,-0.1999999999999993
2524,Office Supplies,Binders,OFF-BI-10000977,110,120,4,2,2.4,117.6,7.599999999999994
2525,Office Supplies,Art,OFF-AR-10004078,40,40,9,5,2.0,38.0,-2.0
2526,Technology,Accessories,TEC-AC-10002550,20,30,2,3,0.8999999999999999,29.1,9.100000000000001
2527,Office Supplies,Binders,OFF-BI-10004965,10,10,3,5,0.5,9.5,-0.5
2528,Office Supplies,Binders,OFF-BI-10004209,10,10,6,4,0.4,9.6,-0.40000000000000036
2529,Office Supplies,Paper,OFF-PA-10001526,10,10,2,4,0.4,9.6,-0.40000000000000036
2530,Office Supplies,Paper,OFF-PA-10000788,10,10,2,2,0.2,9.8,-0.1999999999999993
2531,Office Supplies,Paper,OFF-PA-10000595,100,110,5,2,2.2,107.8,7.799999999999997
2532,Office Supplies,Binders,OFF-BI-10000829,20,20,4,4,0.8,19.2,-0.8000000000000007
2533,Office Supplies,Fasteners,OFF-FA-10002676,10,10,7,3,0.3,9.7,-0.3000000000000007
2534,Technology,Accessories,TEC-AC-10000844,320,340,4,4,13.6,326.4,6.399999999999977
2535,Office Supplies,Storage,OFF-ST-10004459,1580,1800,6,3,54.0,1746.0,166.0
2536,Technology,Accessories,TEC-AC-10003499,50,50,4,5,2.5,47.5,-2.5
2537,Furniture,Chairs,FUR-CH-10000513,160,180,2,5,9.0,171.0,11.0
2538,Technology,Phones,TEC-PH-10000895,350,430,4,4,17.2,412.8,62.80000000000001
2539,Technology,Phones,TEC-PH-10002555,150,160,1,3,4.8,155.2,5.199999999999989
2540,Furniture,Chairs,FUR-CH-10003312,1280,1350,6,3,40.5,1309.5,29.5
2541,Furniture,Chairs,FUR-CH-10004086,590,700,3,2,14.0,686.0,96.0
2542,Furniture,Furnishings,FUR-FU-10002759,90,110,7,4,4.4,105.6,15.599999999999994
2543,Office Supplies,Appliances,OFF-AP-10002191,130,140,3,2,2.8000000000000003,137.2,7.199999999999989
2544,Furniture,Bookcases,FUR-BO-10003450,160,170,3,3,5.1,164.9,4.900000000000006
2545,Office Supplies,Labels,OFF-LA-10000248,10,10,4,3,0.3,9.7,-0.3000000000000007
2546,Office Supplies,Storage,OFF-ST-10004804,180,210,4,4,8.4,201.6,21.599999999999994
2547,Furniture,Bookcases,FUR-BO-10001337,80,100,1,4,4.0,96.0,16.0
2548,Office Supplies,Art,OFF-AR-10002255,0,0,1,5,0.0,0.0,0.0
2549,Technology,Phones,TEC-PH-10002624,1520,1880,5,3,56.4,1823.6,303.5999999999999
2550,Office Supplies,Paper,OFF-PA-10001878,260,310,8,3,9.299999999999999,300.7,40.69999999999999
2551,Office Supplies,Labels,OFF-LA-10000452,10,10,2,2,0.2,9.8,-0.1999999999999993
2552,Furniture,Furnishings,FUR-FU-10004665,750,820,6,2,16.4,803.6,53.60000000000002
2553,Office Supplies,Binders,OFF-BI-10000088,20,20,2,4,0.8,19.2,-0.8000000000000007
2554,Office Supplies,Paper,OFF-PA-10000029,30,30,4,2,0.6,29.4,-0.6000000000000014
2555,Technology,Phones,TEC-PH-10000369,670,710,7,4,28.400000000000002,681.6,11.600000000000023
2556,Technology,Accessories,TEC-AC-10001590,40,50,2,4,2.0,48.0,8.0
2557,Furniture,Furnishings,FUR-FU-10004909,40,50,8,5,2.5,47.5,7.5
2558,Office Supplies,Appliances,OFF-AP-10002287,10,10,2,5,0.5,9.5,-0.5
2559,Furniture,Bookcases,FUR-BO-10004357,1340,1410,7,4,56.4,1353.6,13.599999999999909
2560,Office Supplies,Labels,OFF-LA-10003766,20,20,5,4,0.8,19.2,-0.8000000000000007
2561,Office Supplies,Storage,OFF-ST-10000046,290,320,2,5,16.0,304.0,14.0
2562,Office Supplies,Labels,OFF-LA-10003190,10,10,4,2,0.2,9.8,-0.1999999999999993
2563,Office Supplies,Paper,OFF-PA-10002787,10,10,2,4,0.4,9.6,-0.40000000000000036
2564,Technology,Accessories,TEC-AC-10000387,20,20,1,5,1.0,19.0,-1.0
2565,Office Supplies,Storage,OFF-ST-10001291,20,30,2,3,0.8999999999999999,29.1,9.100000000000001
2566,Technology,Accessories,TEC-AC-10003116,60,70,4,5,3.5,66.5,6.5
2567,Office Supplies,Binders,OFF-BI-10001308,30,30,5,2,0.6,29.4,-0.6000000000000014
2568,Furniture,Tables,FUR-TA-10003954,2540,2670,9,5,133.5,2536.5,-3.5
2569,Office Supplies,Storage,OFF-ST-10003282,390,480,8,4,19.2,460.8,70.80000000000001
2570,Technology,Phones,TEC-PH-10000576,150,160,2,4,6.4,153.6,3.5999999999999943
2571,Office Supplies,Art,OFF-AR-10004441,10,10,4,4,0.4,9.6,-0.40000000000000036
2572,Office Supplies,Art,OFF-AR-10003759,0,0,2,3,0.0,0.0,0.0
2573,Technology,Accessories,TEC-AC-10004145,1270,1400,7,5,70.0,1330.0,60.0
2574,Furniture,Furnishings,FUR-FU-10000293,460,530,5,4,21.2,508.8,48.80000000000001
2575,Office Supplies,Envelopes,OFF-EN-10004955,20,20,3,3,0.6,19.4,-0.6000000000000014
2576,Office Supplies,Binders,OFF-BI-10001071,290,320,5,2,6.4,313.6,23.600000000000023
2577,Office Supplies,Envelopes,OFF-EN-10001990,10,10,2,4,0.4,9.6,-0.40000000000000036
2578,Office Supplies,Appliances,OFF-AP-10002734,570,680,3,5,34.0,646.0,76.0
2579,Furniture,Furnishings,FUR-FU-10004587,50,60,3,3,1.7999999999999998,58.2,8.200000000000003
2580,Office Supplies,Storage,OFF-ST-10004337,400,490,8,3,14.7,475.3,75.30000000000001
2581,Office Supplies,Paper,OFF-PA-10003072,20,20,3,5,1.0,19.0,-1.0
2582,Office Supplies,Paper,OFF-PA-10000380,20,20,2,3,0.6,19.4,-0.6000000000000014
2583,Technology,Phones,TEC-PH-10004833,140,160,13,3,4.8,155.2,15.199999999999989
2584,Furniture,Furnishings,FUR-FU-10001847,10,10,3,4,0.4,9.6,-0.40000000000000036
2585,Technology,Phones,TEC-PH-10002103,170,190,2,2,3.8000000000000003,186.2,16.19999999999999
2586,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,4,0.4,9.6,-0.40000000000000036
2587,Office Supplies,Storage,OFF-ST-10001476,210,250,7,5,12.5,237.5,27.5
2588,Furniture,Furnishings,FUR-FU-10002045,20,20,1,5,1.0,19.0,-1.0
2589,Office Supplies,Storage,OFF-ST-10001505,10,10,1,5,0.5,9.5,-0.5
2590,Technology,Phones,TEC-PH-10001433,200,250,3,4,10.0,240.0,40.0
2591,Furniture,Furnishings,FUR-FU-10004671,10,10,2,4,0.4,9.6,-0.40000000000000036
2592,Furniture,Tables,FUR-TA-10003569,500,600,3,4,24.0,576.0,76.0
2593,Technology,Phones,TEC-PH-10002807,80,80,2,3,2.4,77.6,-2.4000000000000057
2594,Office Supplies,Binders,OFF-BI-10001597,270,330,8,2,6.6000000000000005,323.4,53.39999999999998
2595,Office Supplies,Envelopes,OFF-EN-10003296,160,180,2,3,5.3999999999999995,174.6,14.599999999999994
2596,Office Supplies,Binders,OFF-BI-10004632,840,910,3,2,18.2,891.8,51.799999999999955
2597,Technology,Phones,TEC-PH-10002310,500,590,3,3,17.7,572.3,72.29999999999995
2598,Office Supplies,Storage,OFF-ST-10000078,460,530,2,3,15.899999999999999,514.1,54.10000000000002
2599,Office Supplies,Paper,OFF-PA-10001752,10,10,3,3,0.3,9.7,-0.3000000000000007
2600,Office Supplies,Appliances,OFF-AP-10000026,100,120,2,4,4.8,115.2,15.200000000000003
2601,Office Supplies,Supplies,OFF-SU-10002573,100,120,7,3,3.5999999999999996,116.4,16.400000000000006
2602,Office Supplies,Paper,OFF-PA-10000349,10,10,3,4,0.4,9.6,-0.40000000000000036
2603,Technology,Machines,TEC-MA-10003356,1240,1350,3,5,67.5,1282.5,42.5
2604,Furniture,Bookcases,FUR-BO-10000362,110,140,1,3,4.2,135.8,25.80000000000001
2605,Furniture,Furnishings,FUR-FU-10003878,50,60,4,4,2.4,57.6,7.600000000000001
2606,Office Supplies,Binders,OFF-BI-10000591,0,0,1,2,0.0,0.0,0.0
2607,Office Supplies,Art,OFF-AR-10003727,20,20,1,2,0.4,19.6,-0.3999999999999986
2608,Technology,Accessories,TEC-AC-10001635,20,20,3,5,1.0,19.0,-1.0
2609,Office Supplies,Labels,OFF-LA-10001317,0,0,1,4,0.0,0.0,0.0
2610,Furniture,Tables,FUR-TA-10000577,1160,1220,5,2,24.400000000000002,1195.6,35.59999999999991
2611,Office Supplies,Labels,OFF-LA-10000248,10,10,2,3,0.3,9.7,-0.3000000000000007
2612,Office Supplies,Paper,OFF-PA-10000955,20,20,3,2,0.4,19.6,-0.3999999999999986
2613,Furniture,Furnishings,FUR-FU-10000221,10,10,3,3,0.3,9.7,-0.3000000000000007
2614,Furniture,Chairs,FUR-CH-10002304,40,40,2,4,1.6,38.4,-1.6000000000000014
2615,Furniture,Chairs,FUR-CH-10004886,210,230,3,2,4.6000000000000005,225.4,15.400000000000006
2616,Office Supplies,Binders,OFF-BI-10001525,20,20,6,4,0.8,19.2,-0.8000000000000007
2617,Office Supplies,Labels,OFF-LA-10003663,10,10,2,3,0.3,9.7,-0.3000000000000007
2618,Office Supplies,Binders,OFF-BI-10001294,100,120,13,5,6.0,114.0,14.0
2619,Office Supplies,Art,OFF-AR-10000369,0,0,3,5,0.0,0.0,0.0
2620,Technology,Phones,TEC-PH-10001300,60,70,4,4,2.8000000000000003,67.2,7.200000000000003
2621,Office Supplies,Storage,OFF-ST-10000876,30,40,3,2,0.8,39.2,9.200000000000003
2622,Office Supplies,Labels,OFF-LA-10001404,20,20,5,4,0.8,19.2,-0.8000000000000007
2623,Office Supplies,Paper,OFF-PA-10001972,30,30,4,2,0.6,29.4,-0.6000000000000014
2624,Technology,Copiers,TEC-CO-10004722,10300,11200,4,2,224.0,10976.0,676.0
2625,Technology,Phones,TEC-PH-10001494,2160,2400,8,5,120.0,2280.0,120.0
2626,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5,3.0,57.0,-3.0
2627,Technology,Phones,TEC-PH-10003800,50,50,1,3,1.5,48.5,-1.5
2628,Technology,Accessories,TEC-AC-10002399,60,60,4,3,1.7999999999999998,58.2,-1.7999999999999972
2629,Technology,Machines,TEC-MA-10002210,550,650,7,5,32.5,617.5,67.5
2630,Office Supplies,Binders,OFF-BI-10003196,10,10,10,3,0.3,9.7,-0.3000000000000007
2631,Office Supplies,Paper,OFF-PA-10000477,10,10,3,3,0.3,9.7,-0.3000000000000007
2632,Furniture,Furnishings,FUR-FU-10000076,40,40,2,2,0.8,39.2,-0.7999999999999972
2633,Furniture,Chairs,FUR-CH-10002017,30,40,2,4,1.6,38.4,8.399999999999999
2634,Furniture,Chairs,FUR-CH-10004287,180,220,1,5,11.0,209.0,29.0
2635,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,0.0,0.0,0.0
2636,Office Supplies,Binders,OFF-BI-10004728,10,10,5,4,0.4,9.6,-0.40000000000000036
2637,Office Supplies,Storage,OFF-ST-10000046,300,320,2,5,16.0,304.0,4.0
2638,Office Supplies,Paper,OFF-PA-10000697,20,20,4,3,0.6,19.4,-0.6000000000000014
2639,Office Supplies,Binders,OFF-BI-10000848,10,10,3,5,0.5,9.5,-0.5
2640,Office Supplies,Art,OFF-AR-10004691,60,60,3,3,1.7999999999999998,58.2,-1.7999999999999972
2641,Furniture,Chairs,FUR-CH-10000595,760,860,4,3,25.8,834.2,74.20000000000005
2642,Technology,Accessories,TEC-AC-10000927,30,30,1,4,1.2,28.8,-1.1999999999999993
2643,Office Supplies,Paper,OFF-PA-10001289,160,190,6,5,9.5,180.5,20.5
2644,Technology,Phones,TEC-PH-10003092,40,40,1,2,0.8,39.2,-0.7999999999999972
2645,Furniture,Furnishings,FUR-FU-10000206,20,20,8,3,0.6,19.4,-0.6000000000000014
2646,Furniture,Furnishings,FUR-FU-10004270,50,60,3,3,1.7999999999999998,58.2,8.200000000000003
2647,Office Supplies,Binders,OFF-BI-10000948,40,40,3,5,2.0,38.0,-2.0
2648,Office Supplies,Paper,OFF-PA-10000223,10,10,2,3,0.3,9.7,-0.3000000000000007
2649,Furniture,Furnishings,FUR-FU-10004665,690,820,6,4,32.8,787.2,97.20000000000005
2650,Technology,Phones,TEC-PH-10000215,90,100,3,3,3.0,97.0,7.0
2651,Furniture,Bookcases,FUR-BO-10004467,350,420,5,5,21.0,399.0,49.0
2652,Office Supplies,Binders,OFF-BI-10000829,10,10,3,4,0.4,9.6,-0.40000000000000036
2653,Office Supplies,Binders,OFF-BI-10003712,10,10,3,4,0.4,9.6,-0.40000000000000036
2654,Office Supplies,Paper,OFF-PA-10000062,140,160,3,4,6.4,153.6,13.599999999999994
2655,Furniture,Bookcases,FUR-BO-10003404,1080,1290,3,4,51.6,1238.4,158.4000000000001
2656,Office Supplies,Binders,OFF-BI-10004233,30,30,2,5,1.5,28.5,-1.5
2657,Office Supplies,Storage,OFF-ST-10001272,220,260,2,2,5.2,254.8,34.80000000000001
2658,Office Supplies,Labels,OFF-LA-10001175,10,10,5,2,0.2,9.8,-0.1999999999999993
2659,Office Supplies,Envelopes,OFF-EN-10004030,10,10,3,5,0.5,9.5,-0.5
2660,Furniture,Chairs,FUR-CH-10004287,720,880,4,5,44.0,836.0,116.0
2661,Technology,Phones,TEC-PH-10002834,1580,1980,11,2,39.6,1940.4,360.4000000000001
2662,Office Supplies,Envelopes,OFF-EN-10003055,70,80,2,4,3.2,76.8,6.799999999999997
2663,Office Supplies,Binders,OFF-BI-10003460,10,10,2,5,0.5,9.5,-0.5
2664,Office Supplies,Labels,OFF-LA-10001569,0,0,1,5,0.0,0.0,0.0
2665,Furniture,Tables,FUR-TA-10004534,300,370,3,4,14.8,355.2,55.19999999999999
2666,Office Supplies,Binders,OFF-BI-10002954,0,0,2,5,0.0,0.0,0.0
2667,Technology,Accessories,TEC-AC-10003832,60,80,3,3,2.4,77.6,17.599999999999994
2668,Office Supplies,Paper,OFF-PA-10000474,30,30,1,2,0.6,29.4,-0.6000000000000014
2669,Furniture,Chairs,FUR-CH-10002774,30,40,1,3,1.2,38.8,8.799999999999997
2670,Office Supplies,Appliances,OFF-AP-10002765,100,110,4,2,2.2,107.8,7.799999999999997
2671,Office Supplies,Paper,OFF-PA-10001144,140,170,3,2,3.4,166.6,26.599999999999994
2672,Furniture,Chairs,FUR-CH-10003761,730,790,6,4,31.6,758.4,28.399999999999977
2673,Office Supplies,Paper,OFF-PA-10004665,20,30,2,2,0.6,29.4,9.399999999999999
2674,Office Supplies,Storage,OFF-ST-10000078,1100,1330,5,5,66.5,1263.5,163.5
2675,Office Supplies,Paper,OFF-PA-10000357,140,170,3,5,8.5,161.5,21.5
2676,Office Supplies,Art,OFF-AR-10000422,10,10,5,3,0.3,9.7,-0.3000000000000007
2677,Office Supplies,Appliances,OFF-AP-10001205,30,40,1,4,1.6,38.4,8.399999999999999
2678,Office Supplies,Binders,OFF-BI-10001116,10,10,7,5,0.5,9.5,-0.5
2679,Office Supplies,Binders,OFF-BI-10002931,30,30,2,2,0.6,29.4,-0.6000000000000014
2680,Office Supplies,Binders,OFF-BI-10000546,10,10,5,2,0.2,9.8,-0.1999999999999993
2681,Technology,Accessories,TEC-AC-10002049,520,620,5,4,24.8,595.2,75.20000000000005
2682,Office Supplies,Binders,OFF-BI-10001196,70,90,4,2,1.8,88.2,18.200000000000003
2683,Technology,Machines,TEC-MA-10002981,310,350,3,5,17.5,332.5,22.5
2684,Technology,Phones,TEC-PH-10003601,130,160,1,5,8.0,152.0,22.0
2685,Office Supplies,Binders,OFF-BI-10000632,250,310,9,2,6.2,303.8,53.80000000000001
2686,Office Supplies,Envelopes,OFF-EN-10003055,90,100,3,3,3.0,97.0,7.0
2687,Office Supplies,Binders,OFF-BI-10001031,0,0,2,3,0.0,0.0,0.0
2688,Office Supplies,Binders,OFF-BI-10002003,0,0,5,5,0.0,0.0,0.0
2689,Office Supplies,Paper,OFF-PA-10003016,20,20,5,5,1.0,19.0,-1.0
